128;1.03;0.9200643776824035
128;1.05;0.903601108033241
128;1.1;0.945465323058684
16;1.03;0.972027972027972
16;1.05;1.0365853658536586
16;1.1;1.1864406779661016
2;1.03;1.0
2;1.05;1.0
2;1.1;1.0
32;1.03;1.0036563071297988
32;1.05;1.0342205323193916
32;1.1;1.125
4;1.03;1.0
4;1.05;1.0
4;1.1;1.0
64;1.03;1.0061295971978985
64;1.05;1.0062111801242235
64;1.1;1.0063348416289593
8;1.03;1.121212121212121
8;1.05;1.121212121212121
8;1.1;1.1290322580645162
128;1.03;1.051
128;1.05;1.0436507936507937
128;1.1;1.046
16;1.03;1.0440677966101695
16;1.05;1.0206185567010309
16;1.1;1.1111111111111112
2;1.03;1.0256410256410255
2;1.05;1.0
2;1.1;1.0263157894736843
32;1.03;1.0105708245243128
32;1.05;1.0282608695652173
32;1.1;1.0951276102088168
4;1.03;1.0344827586206897
4;1.05;0.9655172413793104
4;1.1;0.9438202247191011
64;1.03;1.030261348005502
64;1.05;1.0392706872370268
64;1.1;1.0346320346320346
8;1.03;0.9532163742690059
8;1.05;0.9651162790697675
8;1.1;1.018987341772152
128;1.03;0.9848628192999054
128;1.05;1.003125
128;1.1;1.0148619957537155
16;1.03;1.016
16;1.05;1.053941908713693
16;1.1;1.0756302521008403
2;1.03;1.0
2;1.05;1.0714285714285714
2;1.1;1.0769230769230769
32;1.03;0.8914549653579676
32;1.05;0.9554455445544554
32;1.1;0.9844559585492227
4;1.03;1.0
4;1.05;1.0303030303030303
4;1.1;1.0625
64;1.03;0.9512195121951219
64;1.05;1.041528239202658
64;1.1;1.0924956369982548
8;1.03;0.9452054794520548
8;1.05;1.0757575757575757
8;1.1;1.1333333333333333
128;1.03;1.4321404456448346
128;1.05;1.4277854195323245
128;1.1;1.9054545454545455
16;1.03;2.5555555555555554
16;1.05;2.561797752808989
16;1.1;2.5977011494252875
2;1.03;2.0
2;1.05;2.0
2;1.1;2.75
32;1.03;2.352201257861635
32;1.05;2.723404255319149
32;1.1;2.676470588235294
4;1.03;2.24
4;1.05;2.32
4;1.1;2.3076923076923075
64;1.03;2.4738805970149254
64;1.05;2.4328358208955225
64;1.1;2.568
8;1.03;2.1818181818181817
8;1.05;2.4313725490196076
8;1.1;2.595744680851064
128;1.03;1.0965986394557823
128;1.05;1.0938775510204082
128;1.1;1.0987654320987654
16;1.03;1.0892857142857142
16;1.05;1.093655589123867
16;1.1;1.085972850678733
2;1.03;0.9301470588235294
2;1.05;0.9171270718232044
2;1.1;0.8962962962962963
32;1.03;1.1357664233576643
32;1.05;1.129737609329446
32;1.1;1.1246376811594203
4;1.03;1.0865051903114187
4;1.05;1.071550255536627
4;1.1;1.038917089678511
64;1.03;1.123404255319149
64;1.05;1.1241184767277856
64;1.1;1.123055162659123
8;1.03;1.074015748031496
8;1.05;1.0436817472698907
8;1.1;1.0482866043613708
128;1.03;1.121345029239766
128;1.05;1.1306901615271658
128;1.1;1.1233480176211454
16;1.03;1.1001615508885298
16;1.05;1.0903225806451613
16;1.1;1.0904684975767367
2;1.03;0.7849056603773585
2;1.05;0.7686567164179104
2;1.1;0.7644859813084112
32;1.03;1.1482649842271293
32;1.05;1.1435331230283912
32;1.1;1.1283255086071988
4;1.03;1.003690036900369
4;1.05;1.0112359550561798
4;1.1;1.0148975791433892
64;1.03;1.1519756838905775
64;1.05;1.1553846153846155
64;1.1;1.1625386996904026
8;1.03;1.0505902192242833
8;1.05;1.0877796901893289
8;1.1;1.0758620689655172
128;1.03;1.1226277372262774
128;1.05;1.1215226939970717
128;1.1;1.125
16;1.03;1.1037277147487845
16;1.05;1.0879478827361564
16;1.1;1.0795454545454546
2;1.03;0.7713754646840149
2;1.05;0.7813688212927756
2;1.1;0.7821969696969697
32;1.03;1.139717425431711
32;1.05;1.1477987421383649
32;1.1;1.1433070866141732
4;1.03;1.016728624535316
4;1.05;1.0262172284644195
4;1.1;1.0187265917602997
64;1.03;1.1523076923076923
64;1.05;1.1490015360983103
64;1.1;1.1589506172839505
8;1.03;1.0764006791171477
8;1.05;1.0683760683760684
8;1.1;1.0850694444444444
128;1.03;1.062992125984252
128;1.05;1.0716180371352786
128;1.1;1.0742705570291777
16;1.03;1.0804597701149425
16;1.05;1.0720461095100864
16;1.1;1.0867052023121386
2;1.03;0.9815384615384616
2;1.05;0.9541284403669725
2;1.1;1.0094637223974763
32;1.03;1.1164772727272727
32;1.05;1.1101694915254237
32;1.1;1.1104815864022664
4;1.03;1.0276073619631902
4;1.05;1.0121951219512195
4;1.1;1.060702875399361
64;1.03;1.1016483516483517
64;1.05;1.1019283746556474
64;1.1;1.105849582172702
8;1.03;1.047197640117994
8;1.05;1.0383480825958702
8;1.1;1.0353982300884956
128;1.03;1.122962962962963
128;1.05;1.1134020618556701
128;1.1;1.0969162995594715
16;1.03;1.0928338762214984
16;1.05;1.0836065573770493
16;1.1;1.0701468189233279
2;1.03;0.7614314115308151
2;1.05;0.7373540856031129
2;1.1;0.7495069033530573
32;1.03;1.1295418641390205
32;1.05;1.1295418641390205
32;1.1;1.12202852614897
4;1.03;1.020952380952381
4;1.05;1.0366088631984585
4;1.1;1.036893203883495
64;1.03;1.1365030674846626
64;1.05;1.1077389984825494
64;1.1;1.1246153846153846
8;1.03;1.0685413005272408
8;1.05;1.0592334494773519
8;1.1;1.041522491349481
128;1.03;1.1115173674588665
128;1.05;1.1115173674588665
128;1.1;1.1096892138939671
16;1.03;1.1136363636363635
16;1.05;1.1104166666666666
16;1.1;1.106029106029106
2;1.03;0.7529411764705882
2;1.05;0.7315914489311164
2;1.1;0.7591240875912408
32;1.03;1.1686746987951808
32;1.05;1.16
32;1.1;1.1643002028397567
4;1.03;1.0023364485981308
4;1.05;0.9953379953379954
4;1.1;1.009501187648456
64;1.03;1.1483622350674374
64;1.05;1.1551724137931034
64;1.1;1.1502890173410405
8;1.03;1.0777777777777777
8;1.05;1.0172043010752687
8;1.1;1.0466666666666666
128;1.03;1.0586113615870154
128;1.05;1.065943992773261
128;1.1;1.0309278350515463
16;1.03;0.9617021276595744
16;1.05;0.9523809523809523
16;1.1;0.9840182648401826
2;1.03;0.8013698630136986
2;1.05;0.8085106382978723
2;1.1;0.8592592592592593
32;1.03;0.9598145285935085
32;1.05;0.9904610492845787
32;1.1;1.00326264274062
4;1.03;0.8614718614718615
4;1.05;0.9054054054054054
4;1.1;0.9339622641509434
64;1.03;1.0449029126213591
64;1.05;1.021091811414392
64;1.1;1.0151515151515151
8;1.03;0.9787878787878788
8;1.05;0.9631901840490797
8;1.1;0.9627329192546584
128;1.03;0.7673992673992674
128;1.05;0.7869318181818182
128;1.1;0.8111111111111111
16;1.03;0.30113636363636365
16;1.05;0.34146341463414637
16;1.1;0.33532934131736525
2;1.03;0.15789473684210525
2;1.05;0.3
2;1.1;0.375
32;1.03;0.2990353697749196
32;1.05;0.33574007220216606
32;1.1;0.33695652173913043
4;1.03;0.2903225806451613
4;1.05;0.21951219512195122
4;1.1;0.24324324324324326
64;1.03;0.628968253968254
64;1.05;0.6597077244258872
64;1.1;0.7220956719817767
8;1.03;0.28
8;1.05;0.26373626373626374
8;1.1;0.24705882352941178
128;1.03;1.0163636363636364
128;1.05;1.0188449848024317
128;1.1;1.0202578268876612
16;1.03;1.0553914327917282
16;1.05;1.03125
16;1.1;1.0294985250737463
2;1.03;0.9878603945371776
2;1.05;0.9938366718027735
2;1.1;1.00487012987013
32;1.03;1.0692792162351294
32;1.05;1.0685314685314686
32;1.1;1.069767441860465
4;1.03;1.0037950664136623
4;1.05;1.0183574879227053
4;1.1;1.0225269343780607
64;1.03;1.03751617076326
64;1.05;1.0302445302445302
64;1.1;1.0344827586206897
8;1.03;1.0227987421383649
8;1.05;1.0221169036334914
8;1.1;1.0246815286624205
128;1.03;1.0159574468085106
128;1.05;1.0159480212640284
128;1.1;1.0082644628099173
16;1.03;1.0418439716312056
16;1.05;1.0117241379310344
16;1.1;1.0103806228373702
2;1.03;1.0061728395061729
2;1.05;0.9968992248062015
2;1.1;1.024671052631579
32;1.03;1.0648395721925135
32;1.05;1.064733648010789
32;1.1;1.051436205744823
4;1.03;1.014939309056956
4;1.05;1.0056127221702527
4;1.1;1.0143403441682601
64;1.03;1.025925925925926
64;1.05;1.0278637770897834
64;1.1;1.0331664580725908
8;1.03;1.0113636363636365
8;1.05;1.0372381691233514
8;1.1;1.0375880971025842
128;1.03;1.012396694214876
128;1.05;1.0207838479809976
128;1.1;1.0118906064209274
16;1.03;1.015130674002751
16;1.05;1.0507142857142857
16;1.1;1.0472103004291846
2;1.03;0.9984615384615385
2;1.05;1.0078740157480315
2;1.1;1.0264900662251655
32;1.03;1.0601604278074865
32;1.05;1.0638870208473437
32;1.1;1.048829431438127
4;1.03;1.019644527595884
4;1.05;1.0141776937618148
4;1.1;1.030798845043311
64;1.03;1.0253869969040248
64;1.05;1.034934497816594
64;1.1;1.0320150659133709
8;1.03;1.0152207001522071
8;1.05;1.0152439024390243
8;1.1;1.0161290322580645
128;1.03;1.010047281323877
128;1.05;1.0118413262285375
128;1.1;1.013755980861244
16;1.03;1.0178940123881624
16;1.05;1.0269709543568464
16;1.1;1.0440340909090908
2;1.03;1.0
2;1.05;1.0141955835962144
2;1.1;1.001610305958132
32;1.03;1.0548494983277592
32;1.05;1.0498338870431894
32;1.1;1.029023746701847
4;1.03;1.016728624535316
4;1.05;1.0196629213483146
4;1.1;1.013346043851287
64;1.03;1.0318949343339587
64;1.05;1.0216852540272614
64;1.1;1.031505986137366
8;1.03;1.0143830431491294
8;1.05;1.0182648401826484
8;1.1;1.0440944881889764
128;1.03;1.0178041543026706
128;1.05;1.0136094674556213
128;1.1;1.0137231503579953
16;1.03;1.039353478566409
16;1.05;1.0144528561596697
16;1.1;1.0138985406532315
2;1.03;0.9984732824427481
2;1.05;0.9984423676012462
2;1.1;1.0327868852459017
32;1.03;1.0507343124165553
32;1.05;1.055592766242465
32;1.1;1.0511096166778748
4;1.03;1.0102230483271375
4;1.05;1.0093370681605975
4;1.1;1.01906577693041
64;1.03;1.0344611528822054
64;1.05;1.0344180225281603
64;1.1;1.0334174022698612
8;1.03;1.0182232346241458
8;1.05;1.015174506828528
8;1.1;1.0237912509593246
128;1.03;1.0111962286387743
128;1.05;1.0129870129870129
128;1.1;1.011242603550296
16;1.03;1.05206847360913
16;1.05;1.0158949550794747
16;1.1;1.0159722222222223
2;1.03;1.001536098310292
2;1.05;1.0062794348508635
2;1.1;1.0162337662337662
32;1.03;1.0560373582388258
32;1.05;1.0574866310160427
32;1.1;1.048354600402955
4;1.03;1.0224508886810102
4;1.05;1.010289990645463
4;1.1;1.0287907869481765
64;1.03;1.0222222222222221
64;1.05;1.0323584318606098
64;1.1;1.027431421446384
8;1.03;1.018896447467876
8;1.05;1.0091047040971168
8;1.1;1.0206896551724138
128;1.03;1.0183431952662723
128;1.05;1.0153392330383482
128;1.1;1.0088704908338262
16;1.03;1.0409893992932862
16;1.05;1.015905947441217
16;1.1;1.011797362942401
2;1.03;1.00462249614792
2;1.05;1.0126182965299684
2;1.1;1.0146341463414634
32;1.03;1.0413929040735874
32;1.05;1.0630449362843728
32;1.1;1.0662162162162163
4;1.03;1.0121268656716418
4;1.05;1.0234962406015038
4;1.1;1.0191938579654511
64;1.03;1.032258064516129
64;1.05;1.0271604938271606
64;1.1;1.027534418022528
8;1.03;1.050078247261346
8;1.05;1.0129081245254365
8;1.1;1.0152788388082505
128;1.03;1.0177409816676524
128;1.05;1.0141509433962264
128;1.1;1.0082791247782377
16;1.03;1.0116518163125428
16;1.05;1.012396694214876
16;1.1;1.0124653739612188
2;1.03;1.0061633281972264
2;1.05;1.018987341772152
2;1.1;1.0097402597402598
32;1.03;1.0662207357859532
32;1.05;1.0388157894736842
32;1.1;1.0591000671591673
4;1.03;1.0130841121495326
4;1.05;1.0197740112994351
4;1.1;1.0297504798464492
64;1.03;1.0305295950155764
64;1.05;1.0234567901234568
64;1.1;1.0192427063935443
8;1.03;1.0341349883630722
8;1.05;1.0136986301369864
8;1.1;1.0416012558869703
128;1.03;1.0213270142180095
128;1.05;1.0135853514471354
128;1.1;1.011242603550296
16;1.03;1.013103448275862
16;1.05;1.013103448275862
16;1.1;1.0174216027874565
2;1.03;1.003076923076923
2;1.05;1.0125984251968505
2;1.1;1.006472491909385
32;1.03;1.0602409638554218
32;1.05;1.051436205744823
32;1.1;1.0414715719063545
4;1.03;1.0129990714948933
4;1.05;1.0188501413760602
4;1.1;1.0220729366602688
64;1.03;1.0355583281347474
64;1.05;1.0278637770897834
64;1.1;1.032540675844806
8;1.03;1.0204545454545455
8;1.05;1.0197568389057752
8;1.1;1.0167810831426392
128;1.03;1.016519174041298
128;1.05;1.0177200236266981
128;1.1;1.010059171597633
16;1.03;1.0512091038406828
16;1.05;1.012396694214876
16;1.1;1.011118832522585
2;1.03;1.0093167701863355
2;1.05;1.0172955974842768
2;1.1;1.011290322580645
32;1.03;1.0608288770053476
32;1.05;1.064733648010789
32;1.1;1.0594594594594595
4;1.03;1.0205223880597014
4;1.05;1.0187265917602997
4;1.1;1.025812619502868
64;1.03;1.0329807093963908
64;1.05;1.031075201988813
64;1.1;1.0287679799874923
8;1.03;1.0158730158730158
8;1.05;1.0166919575113809
8;1.1;1.0175975516449884
128;1.03;1.0171293561724748
128;1.05;1.020746887966805
128;1.1;1.0136417556346382
16;1.03;1.0424929178470255
16;1.05;1.0418439716312056
16;1.1;1.0187760778859527
2;1.03;1.007704160246533
2;1.05;0.993798449612403
2;1.1;1.0261865793780687
32;1.03;1.0630449362843728
32;1.05;1.0517584605175847
32;1.1;1.0626684636118597
4;1.03;1.0148837209302326
4;1.05;1.0093457943925233
4;1.1;1.0288461538461537
64;1.03;1.033644859813084
64;1.05;1.0222085132634176
64;1.1;1.033228840125392
8;1.03;1.0121212121212122
8;1.05;1.0197568389057752
8;1.1;1.0183908045977013
128;1.03;1.015966883500887
128;1.05;1.017751479289941
128;1.1;1.0094618568894145
16;1.03;1.0577334283677833
16;1.05;1.0151828847481021
16;1.1;1.0152249134948097
2;1.03;1.0092879256965945
2;1.05;1.0110410094637223
2;1.1;0.9983922829581994
32;1.03;1.046895640686922
32;1.05;1.0534045393858478
32;1.1;1.060013486176669
4;1.03;1.013953488372093
4;1.05;1.006554307116105
4;1.1;1.0239693192713326
64;1.03;1.0361145703611456
64;1.05;1.024660912453761
64;1.1;1.0331872260488415
8;1.03;1.0136157337367624
8;1.05;1.0166793025018954
8;1.1;1.0160183066361557
128;1.03;1.0147492625368733
128;1.05;1.013545347467609
128;1.1;1.0088547815820543
16;1.03;1.0172294968986906
16;1.05;1.0461320085166785
16;1.1;1.0508960573476702
2;1.03;1.0077399380804954
2;1.05;1.0062402496099845
2;1.1;1.0081168831168832
32;1.03;1.060200668896321
32;1.05;1.0545938748335553
32;1.1;1.059892328398385
4;1.03;1.0242990654205608
4;1.05;1.0217186024551463
4;1.1;1.0250723240115718
64;1.03;1.0348692403486923
64;1.05;1.0335820895522387
64;1.1;1.034504391468005
8;1.03;1.0420888542478566
8;1.05;1.0166919575113809
8;1.1;1.0414386239249414
128;1.03;1.0165386887182517
128;1.05;1.0159386068476977
128;1.1;1.0124777183600713
16;1.03;1.0424628450106157
16;1.05;1.015807560137457
16;1.1;1.0411639460610362
2;1.03;0.996937212863706
2;1.05;1.0093603744149766
2;1.1;1.003220611916264
32;1.03;1.0650570087189806
32;1.05;1.0532623169107855
32;1.1;1.0599730458221024
4;1.03;1.012081784386617
4;1.05;1.0093545369504209
4;1.1;1.0220306513409962
64;1.03;1.029192546583851
64;1.05;1.031075201988813
