aa0121.03;aa01;8904;823;72965;2;1.03;579.0
aa0121.05;aa01;8904;823;72965;2;1.05;549.0
aa0121.1;aa01;8904;823;72965;2;1.1;579.0
aa0141.03;aa01;8904;823;72965;4;1.03;698.0
aa0141.05;aa01;8904;823;72965;4;1.05;707.0
aa0141.1;aa01;8904;823;72965;4;1.1;725.0
aa0181.03;aa01;8904;823;72965;8;1.03;774.0
aa0181.05;aa01;8904;823;72965;8;1.05;772.0
aa0181.1;aa01;8904;823;72965;8;1.1;778.0
aa01161.03;aa01;8904;823;72965;16;1.03;796.0
aa01161.05;aa01;8904;823;72965;16;1.05;793.0
aa01161.1;aa01;8904;823;72965;16;1.1;798.0
aa01321.03;aa01;8904;823;72965;32;1.03;812.0
aa01321.05;aa01;8904;823;72965;32;1.05;817.0
aa01321.1;aa01;8904;823;72965;32;1.1;808.0
aa01641.03;aa01;8904;823;72965;64;1.03;819.0
aa01641.05;aa01;8904;823;72965;64;1.05;805.0
aa01641.1;aa01;8904;823;72965;64;1.1;818.0
aa011281.03;aa01;8904;823;72965;128;1.03;819.0
aa011281.05;aa01;8904;823;72965;128;1.05;822.0
aa011281.1;aa01;8904;823;72965;128;1.1;815.0
aa0321.03;aa03;8627;825;70806;2;1.03;521.0
aa0321.05;aa03;8627;825;70806;2;1.05;507.0
aa0321.1;aa03;8627;825;70806;2;1.1;509.0
aa0341.03;aa03;8627;825;70806;4;1.03;643.0
aa0341.05;aa03;8627;825;70806;4;1.05;659.0
aa0341.1;aa03;8627;825;70806;4;1.1;622.0
aa0381.03;aa03;8627;825;70806;8;1.03;713.0
aa0381.05;aa03;8627;825;70806;8;1.05;728.0
aa0381.1;aa03;8627;825;70806;8;1.1;705.0
aa03161.03;aa03;8627;825;70806;16;1.03;759.0
aa03161.05;aa03;8627;825;70806;16;1.05;760.0
aa03161.1;aa03;8627;825;70806;16;1.1;755.0
aa03321.03;aa03;8627;825;70806;32;1.03;781.0
aa03321.05;aa03;8627;825;70806;32;1.05;763.0
aa03321.1;aa03;8627;825;70806;32;1.1;781.0
aa03641.03;aa03;8627;825;70806;64;1.03;789.0
aa03641.05;aa03;8627;825;70806;64;1.05;797.0
aa03641.1;aa03;8627;825;70806;64;1.1;787.0
aa031281.03;aa03;8627;825;70806;128;1.03;796.0
aa031281.05;aa03;8627;825;70806;128;1.05;794.0
aa031281.1;aa03;8627;825;70806;128;1.1;798.0
aa321.03;aa3;8627;825;70806;2;1.03;521.0
aa321.05;aa3;8627;825;70806;2;1.05;507.0
aa321.1;aa3;8627;825;70806;2;1.1;509.0
aa341.03;aa3;8627;825;70806;4;1.03;643.0
aa341.05;aa3;8627;825;70806;4;1.05;659.0
aa341.1;aa3;8627;825;70806;4;1.1;622.0
aa381.03;aa3;8627;825;70806;8;1.03;713.0
aa381.05;aa3;8627;825;70806;8;1.05;728.0
aa381.1;aa3;8627;825;70806;8;1.1;705.0
aa3161.03;aa3;8627;825;70806;16;1.03;759.0
aa3161.05;aa3;8627;825;70806;16;1.05;760.0
aa3161.1;aa3;8627;825;70806;16;1.1;755.0
aa3321.03;aa3;8627;825;70806;32;1.03;781.0
aa3321.05;aa3;8627;825;70806;32;1.05;763.0
aa3321.1;aa3;8627;825;70806;32;1.1;781.0
aa3641.03;aa3;8627;825;70806;64;1.03;789.0
aa3641.05;aa3;8627;825;70806;64;1.05;797.0
aa3641.1;aa3;8627;825;70806;64;1.1;787.0
aa31281.03;aa3;8627;825;70806;128;1.03;796.0
aa31281.05;aa3;8627;825;70806;128;1.05;794.0
aa31281.1;aa3;8627;825;70806;128;1.1;798.0
aa421.03;aa4;7195;426;52121;2;1.03;299.0
aa421.05;aa4;7195;426;52121;2;1.05;296.0
aa421.1;aa4;7195;426;52121;2;1.1;289.0
aa441.03;aa4;7195;426;52121;4;1.03;350.0
aa441.05;aa4;7195;426;52121;4;1.05;363.0
aa441.1;aa4;7195;426;52121;4;1.1;360.0
aa481.03;aa4;7195;426;52121;8;1.03;390.0
aa481.05;aa4;7195;426;52121;8;1.05;385.0
aa481.1;aa4;7195;426;52121;8;1.1;390.0
aa4161.03;aa4;7195;426;52121;16;1.03;399.0
aa4161.05;aa4;7195;426;52121;16;1.05;396.0
aa4161.1;aa4;7195;426;52121;16;1.1;394.0
aa4321.03;aa4;7195;426;52121;32;1.03;409.0
aa4321.05;aa4;7195;426;52121;32;1.05;410.0
aa4321.1;aa4;7195;426;52121;32;1.1;403.0
aa4641.03;aa4;7195;426;52121;64;1.03;419.0
aa4641.05;aa4;7195;426;52121;64;1.05;413.0
aa4641.1;aa4;7195;426;52121;64;1.1;413.0
aa41281.03;aa4;7195;426;52121;128;1.03;417.0
aa41281.05;aa4;7195;426;52121;128;1.05;417.0
aa41281.1;aa4;7195;426;52121;128;1.1;410.0
aa521.03;aa5;8308;801;65953;2;1.03;484.0
aa521.05;aa5;8308;801;65953;2;1.05;485.0
aa521.1;aa5;8308;801;65953;2;1.1;460.0
aa541.03;aa5;8308;801;65953;4;1.03;607.0
aa541.05;aa5;8308;801;65953;4;1.05;589.0
aa541.1;aa5;8308;801;65953;4;1.1;631.0
aa581.03;aa5;8308;801;65953;8;1.03;689.0
aa581.05;aa5;8308;801;65953;8;1.05;699.0
aa581.1;aa5;8308;801;65953;8;1.1;696.0
aa5161.03;aa5;8308;801;65953;16;1.03;730.0
aa5161.05;aa5;8308;801;65953;16;1.05;737.0
aa5161.1;aa5;8308;801;65953;16;1.1;737.0
aa5321.03;aa5;8308;801;65953;32;1.03;771.0
aa5321.05;aa5;8308;801;65953;32;1.05;751.0
aa5321.1;aa5;8308;801;65953;32;1.1;755.0
aa5641.03;aa5;8308;801;65953;64;1.03;768.0
aa5641.05;aa5;8308;801;65953;64;1.05;766.0
aa5641.1;aa5;8308;801;65953;64;1.1;763.0
aa51281.03;aa5;8308;801;65953;128;1.03;783.0
aa51281.05;aa5;8308;801;65953;128;1.05;777.0
aa51281.1;aa5;8308;801;65953;128;1.1;782.0
aa621.03;aa6;7292;646;51728;2;1.03;388.0
aa621.05;aa6;7292;646;51728;2;1.05;399.0
aa621.1;aa6;7292;646;51728;2;1.1;366.0
aa641.03;aa6;7292;646;51728;4;1.03;496.0
aa641.05;aa6;7292;646;51728;4;1.05;488.0
aa641.1;aa6;7292;646;51728;4;1.1;497.0
aa681.03;aa6;7292;646;51728;8;1.03;545.0
aa681.05;aa6;7292;646;51728;8;1.05;554.0
aa681.1;aa6;7292;646;51728;8;1.1;543.0
aa6161.03;aa6;7292;646;51728;16;1.03;592.0
aa6161.05;aa6;7292;646;51728;16;1.05;598.0
aa6161.1;aa6;7292;646;51728;16;1.1;590.0
aa6321.03;aa6;7292;646;51728;32;1.03;608.0
aa6321.05;aa6;7292;646;51728;32;1.05;620.0
aa6321.1;aa6;7292;646;51728;32;1.1;605.0
aa6641.03;aa6;7292;646;51728;64;1.03;623.0
aa6641.05;aa6;7292;646;51728;64;1.05;625.0
aa6641.1;aa6;7292;646;51728;64;1.1;613.0
aa61281.03;aa6;7292;646;51728;128;1.03;629.0
aa61281.05;aa6;7292;646;51728;128;1.05;628.0
aa61281.1;aa6;7292;646;51728;128;1.1;624.0
add2021.03;add20;2395;2395;17319;2;1.03;156.0
add2021.05;add20;2395;2395;17319;2;1.05;140.0
add2021.1;add20;2395;2395;17319;2;1.1;135.0
add2041.03;add20;2395;2395;17319;4;1.03;307.0
add2041.05;add20;2395;2395;17319;4;1.05;301.0
add2041.1;add20;2395;2395;17319;4;1.1;240.0
add2081.03;add20;2395;2395;17319;8;1.03;485.0
add2081.05;add20;2395;2395;17319;8;1.05;477.0
add2081.1;add20;2395;2395;17319;8;1.1;468.0
add20161.03;add20;2395;2395;17319;16;1.03;678.0
add20161.05;add20;2395;2395;17319;16;1.05;628.0
add20161.1;add20;2395;2395;17319;16;1.1;635.0
add20321.03;add20;2395;2395;17319;32;1.03;1119.0
